date,value
2014-10-08,38045.3046875
2014-10-10,36364.93359375
2014-10-13,35934.0703125
2014-10-14,37312.83984375
2014-10-15,37399.0
2014-10-16,38863.95703125
2014-10-17,38002.21875
2014-10-20,38691.60546875
2014-10-21,38993.2109375
2014-10-22,39898.01953125
2014-10-23,39208.64453125
2014-10-24,39036.29296875
2014-10-27,38433.078125
2014-10-28,39639.5
2014-10-29,40501.23046875
2014-10-30,40673.57421875
2014-10-31,40889.015625
2014-11-03,41406.05078125
2014-11-04,40889.015625
2014-11-05,40673.57421875
2014-11-06,41319.8671875
2014-11-07,40845.921875
2014-11-10,40975.18359375
2014-11-11,41018.2734375
2014-11-12,41449.1328125
2014-11-13,41449.1328125
2014-11-14,42397.0390625
2014-11-17,39553.32421875
2014-11-18,39984.1953125
2014-11-19,40630.48828125
2014-11-20,40716.66015625
2014-11-21,40027.28515625
2014-11-24,40587.41015625
2014-11-25,41793.82421875
2014-11-26,41880.0
2014-11-27,41233.69921875
2014-11-28,41406.05078125
2014-12-01,41319.8671875
2014-12-02,41104.44140625
2014-12-03,41406.05078125
2014-12-04,41966.16796875
2014-12-05,41664.56640625
2014-12-08,41923.08203125
2014-12-09,42612.4609375
2014-12-10,42095.421875
2014-12-11,40673.57421875
2014-12-12,40975.18359375
2014-12-15,41061.3671875
2014-12-16,40070.375
2014-12-17,40242.71875
2014-12-18,41104.44140625
2014-12-19,41793.82421875
2014-12-22,41578.390625
2014-12-23,40889.015625
2014-12-24,41190.62109375
2014-12-26,40501.23046875
2014-12-29,41672.04296875
2014-12-30,41411.86328125
2015-01-02,41411.86328125
2015-01-05,41325.140625
2015-01-06,41195.0546875
2015-01-07,41108.3203125
2015-01-08,43319.84375
2015-01-09,43103.0390625
2015-01-12,43623.39453125
2015-01-13,42495.9375
2015-01-14,42409.20703125
2015-01-15,42929.57421875
2015-01-16,41151.69140625
2015-01-19,40761.41015625
2015-01-20,40804.76953125
2015-01-21,41672.04296875
2015-01-22,40761.41015625
2015-01-23,41195.0546875
2015-01-26,41845.48828125
2015-01-27,42626.03515625
2015-01-28,42669.3984375
2015-01-29,41108.3203125
2015-01-30,41325.140625
2015-02-02,40414.50390625
2015-02-03,40501.23828125
2015-02-04,41021.5859375
2015-02-05,40891.49609375
2015-02-06,39460.5234375
2015-02-09,39200.33984375
2015-02-10,39156.97265625
2015-02-11,40631.32421875
2015-02-12,40457.8671875
2015-02-13,40804.76953125
2015-02-16,41195.0546875
2015-02-17,40284.421875
2015-02-23,40934.8671875
2015-02-24,41281.76953125
2015-02-25,40327.7890625
2015-02-26,40848.14453125
2015-02-27,40414.50390625
2015-03-02,40631.32421875
2015-03-03,41021.5859375
2015-03-04,39807.421875
2015-03-05,39460.5234375
2015-03-06,40067.59375
2015-03-09,39113.61328125
2015-03-10,38289.70703125
2015-03-11,37639.2578125
2015-03-12,37509.16796875
2015-03-13,38246.34375
2015-03-16,39720.70703125
2015-03-17,40110.95703125
2015-03-18,40110.95703125
2015-03-19,40241.0546875
2015-03-20,40631.32421875
2015-03-23,41758.7734375
2015-03-24,41628.6875
2015-03-25,41888.84765625
2015-03-26,40761.41015625
2015-03-27,39720.70703125
2015-03-30,39460.5234375
2015-03-31,39503.875
2015-04-01,39026.890625
2015-04-02,38853.4375
2015-04-03,38333.06640625
2015-04-06,38810.07421875
2015-04-07,38116.2421875
2015-04-08,36945.44140625
2015-04-09,36338.36328125
2015-04-10,37812.7109375
2015-04-13,38333.06640625
2015-04-14,38159.61328125
2015-04-15,38419.7890625
2015-04-16,38593.25
2015-04-17,38636.61328125
2015-04-20,38376.4375
2015-04-21,39156.97265625
2015-04-22,39243.6953125
2015-04-23,39720.70703125
2015-04-24,40934.8671875
2015-04-27,39720.70703125
2015-04-28,40718.04296875
2015-04-29,40674.68359375
2015-04-30,40024.23828125
2015-05-04,40587.96484375
2015-05-06,39287.06640625
2015-05-07,39807.421875
2015-05-08,39850.77734375
2015-05-11,40154.32421875
2015-05-12,39937.51171875
2015-05-13,39243.6953125
2015-05-14,39503.875
2015-05-15,39287.06640625
2015-05-18,39417.16015625
2015-05-19,39980.87890625
2015-05-20,40631.32421875
2015-05-21,40197.69140625
2015-05-22,41498.578125
2015-05-26,41628.6875
2015-05-27,42018.94921875
2015-05-28,43059.66015625
2015-05-29,44317.19921875
2015-06-01,43883.56640625
2015-06-02,44403.921875
2015-06-03,43189.75390625
2015-06-04,41888.84765625
2015-06-05,42539.3046875
2015-06-08,41672.04296875
2015-06-09,41628.6875
2015-06-10,41195.0546875
2015-06-11,40848.14453125
2015-06-12,40371.1484375
2015-06-15,40024.23828125
2015-06-16,38333.06640625
2015-06-17,38983.51953125
2015-06-18,38419.7890625
2015-06-19,37769.35546875
2015-06-22,38029.53515625
2015-06-23,38289.70703125
2015-06-24,37595.89453125
2015-06-25,37379.07421875
2015-06-26,36425.08984375
2015-06-29,36945.44140625
2015-06-30,36685.26953125
2015-07-01,37118.890625
2015-07-02,36511.81640625
2015-07-03,36988.8203125
2015-07-06,35341.015625
2015-07-07,35861.3671875
2015-07-08,35471.1015625
2015-07-09,35514.4609375
2015-07-10,35427.73828125
2015-07-13,35167.56640625
2015-07-14,32825.953125
2015-07-15,34083.48046875
2015-07-16,34213.5625
2015-07-17,34647.19921875
2015-07-20,33519.7578125
2015-07-21,33866.65625
2015-07-22,33129.48828125
2015-07-23,33823.29296875
2015-07-24,33433.0390625
2015-07-27,32305.59375
2015-07-28,32175.48828125
2015-07-29,32088.76171875
2015-07-30,29920.611328125
2015-07-31,32175.48828125
2015-08-03,31178.146484375
2015-08-04,32305.59375
2015-08-05,32348.943359375
2015-08-06,31308.228515625
2015-08-07,31394.958984375
2015-08-10,31481.6796875
2015-08-11,31308.228515625
2015-08-12,31048.056640625
2015-08-13,32002.046875
2015-08-14,32002.046875
2015-08-17,30917.96484375
2015-08-18,30397.60546875
2015-08-19,28619.712890625
2015-08-20,28663.078125
2015-08-21,27752.45703125
2015-08-24,26928.55078125
2015-08-25,29053.345703125
2015-08-26,29009.982421875
2015-08-27,30787.87109375
2015-08-28,32002.046875
2015-08-31,31048.056640625
2015-09-01,29833.880859375
2015-09-02,29790.521484375
2015-09-03,30701.15234375
2015-09-04,30224.16015625
2015-09-07,30137.4296875
2015-09-08,30137.4296875
2015-09-09,31221.5078125
2015-09-10,31178.146484375
2015-09-11,30354.240234375
2015-09-14,30007.337890625
2015-09-15,29140.07421875
2015-09-16,30440.96875
2015-09-17,31351.58984375
2015-09-18,31004.69140625
2015-09-21,30180.79296875
2015-09-22,30267.515625
2015-09-23,30094.06640625
2015-09-24,29356.888671875
2015-09-25,29790.521484375
2015-09-30,29096.70703125
2015-10-01,29226.80078125
2015-10-02,29963.97265625
2015-10-05,30657.783203125
2015-10-06,32262.2265625
2015-10-07,32348.943359375
2015-10-08,32565.7578125
2015-10-12,31958.6875
2015-10-13,31221.5078125
2015-10-14,31568.41015625
2015-10-15,31871.955078125
2015-10-16,31308.228515625
2015-10-19,31004.69140625
2015-10-20,30961.333984375
2015-10-21,29183.435546875
2015-10-22,27709.087890625
2015-10-23,27839.1796875
2015-10-26,28532.986328125
2015-10-27,27882.541015625
2015-10-28,27275.458984375
2015-10-29,27275.458984375
2015-10-30,26625.00390625
2015-11-02,27882.541015625
2015-11-03,27665.7265625
2015-11-04,28272.80859375
2015-11-05,28316.17578125
2015-11-06,27058.642578125
2015-11-09,27102.00390625
2015-11-10,27015.283203125
2015-11-11,26885.181640625
2015-11-12,26625.00390625
2015-11-13,27015.283203125
2015-11-16,26451.55078125
2015-11-17,26538.279296875
2015-11-18,26494.91796875
2015-11-19,27058.642578125
2015-11-20,26885.181640625
2015-11-23,26581.64453125
2015-11-24,26191.376953125
2015-11-25,27665.7265625
2015-11-26,28402.8984375
2015-11-27,27752.45703125
2015-11-30,27405.544921875
2015-12-01,27188.73046875
2015-12-02,27058.642578125
2015-12-03,27015.283203125
2015-12-04,27058.642578125
2015-12-07,26625.00390625
2015-12-08,26191.376953125
2015-12-09,26234.73828125
2015-12-10,26278.10546875
2015-12-11,25887.83203125
2015-12-14,25150.66015625
2015-12-15,25497.5625
2015-12-16,26364.83203125
2015-12-17,26234.73828125
2015-12-18,26538.279296875
2015-12-21,26451.55078125
2015-12-22,27925.900390625
2015-12-23,28359.533203125
2015-12-24,27492.267578125
2015-12-28,26798.4609375
2015-12-29,27503.6796875
2015-12-30,27106.994140625
2016-01-04,26578.076171875
2016-01-05,26974.765625
2016-01-06,27106.994140625
2016-01-07,26622.15625
2016-01-08,26181.388671875
2016-01-11,25255.7890625
2016-01-12,24506.48828125
2016-01-13,24770.951171875
2016-01-14,24594.642578125
2016-01-15,23624.96484375
2016-01-18,23536.80859375
2016-01-19,24947.25390625
2016-01-20,23624.96484375
2016-01-21,23448.65234375
2016-01-22,23933.5
2016-01-25,24682.796875
2016-01-26,24550.56640625
2016-01-27,24374.251953125
2016-01-28,24374.251953125
2016-01-29,24065.72265625
2016-02-01,25035.40625
2016-02-02,25079.4765625
2016-02-03,24197.947265625
2016-02-04,24770.951171875
2016-02-05,24770.951171875
2016-02-11,23933.5
2016-02-12,24109.80078125
2016-02-15,24418.333984375
2016-02-16,25476.16796875
2016-02-17,26489.927734375
2016-02-18,26622.15625
2016-02-19,26093.2421875
2016-02-22,26357.697265625
2016-02-23,26798.4609375
2016-02-24,27239.22265625
2016-02-25,27151.068359375
2016-02-26,27151.068359375
2016-02-29,26445.8515625
2016-03-02,27283.30078125
2016-03-03,28164.830078125
2016-03-04,28120.75390625
2016-03-07,28120.75390625
2016-03-08,26886.607421875
2016-03-09,26930.689453125
2016-03-10,26710.314453125
2016-03-11,27062.9140625
2016-03-14,26754.3828125
2016-03-15,26357.697265625
2016-03-16,25740.626953125
2016-03-17,25784.705078125
2016-03-18,25961.005859375
2016-03-21,26049.158203125
2016-03-22,26622.15625
2016-03-23,26666.23046875
2016-03-24,25961.005859375
